Periodo,Entidad_Federativa,Sexo,Grupo_edad,Condicion_informalidad,Numero_personas
20210301,Sonora,Mujer,15 A 24 AÑOS,Informal,39895
20210601,Sonora,Mujer,15 A 24 AÑOS,Informal,48599
20210901,Sonora,Mujer,15 A 24 AÑOS,Informal,42488
20200301,Sonora,Mujer,25 A 44 AÑOS,Formal,166492
20200901,Sonora,Mujer,25 A 44 AÑOS,Formal,157570
20210301,Sonora,Mujer,25 A 44 AÑOS,Formal,167970
20210601,Sonora,Mujer,25 A 44 AÑOS,Formal,166443
20210901,Sonora,Mujer,25 A 44 AÑOS,Formal,181993
20200301,Sonora,Mujer,25 A 44 AÑOS,Informal,91722
20200901,Sonora,Mujer,25 A 44 AÑOS,Informal,64013
20210301,Sonora,Mujer,25 A 44 AÑOS,Informal,98640
20210601,Sonora,Mujer,25 A 44 AÑOS,Informal,92427
20210901,Sonora,Mujer,25 A 44 AÑOS,Informal,93422
20200301,Sonora,Mujer,45 A 64 AÑOS,Formal,80837
20200901,Sonora,Mujer,45 A 64 AÑOS,Formal,74098
20210301,Sonora,Mujer,45 A 64 AÑOS,Formal,98816
20210601,Sonora,Mujer,45 A 64 AÑOS,Formal,110270
20210901,Sonora,Mujer,45 A 64 AÑOS,Formal,99355
20200301,Sonora,Mujer,45 A 64 AÑOS,Informal,94105
20200901,Sonora,Mujer,45 A 64 AÑOS,Informal,61847
20210301,Sonora,Mujer,45 A 64 AÑOS,Informal,62656
20210601,Sonora,Mujer,45 A 64 AÑOS,Informal,77595
20210901,Sonora,Mujer,45 A 64 AÑOS,Informal,81687
20200301,Sonora,Mujer,65 AÑOS Y MAS,Formal,3611
20200901,Sonora,Mujer,65 AÑOS Y MAS,Formal,3299
20210301,Sonora,Mujer,65 AÑOS Y MAS,Formal,6260
20210601,Sonora,Mujer,65 AÑOS Y MAS,Formal,5656
20210901,Sonora,Mujer,65 AÑOS Y MAS,Formal,3937
20200301,Sonora,Mujer,65 AÑOS Y MAS,Informal,13152
20200901,Sonora,Mujer,65 AÑOS Y MAS,Informal,12133
20210301,Sonora,Mujer,65 AÑOS Y MAS,Informal,7730
20210601,Sonora,Mujer,65 AÑOS Y MAS,Informal,9802
20210901,Sonora,Mujer,65 AÑOS Y MAS,Informal,14775
20200301,Sonora,Mujer,NO ESPECIFICADO,Formal,248
20210301,Sonora,Mujer,NO ESPECIFICADO,Formal,588
20210601,Sonora,Mujer,NO ESPECIFICADO,Formal,542
20210901,Sonora,Mujer,NO ESPECIFICADO,Formal,202
20200301,Tabasco,Hombre,15 A 24 AÑOS,Formal,18070
20200901,Tabasco,Hombre,15 A 24 AÑOS,Formal,15635
20210301,Tabasco,Hombre,15 A 24 AÑOS,Formal,12489
20210601,Tabasco,Hombre,15 A 24 AÑOS,Formal,16806
20210901,Tabasco,Hombre,15 A 24 AÑOS,Formal,23339
20200301,Tabasco,Hombre,15 A 24 AÑOS,Informal,71954
20200901,Tabasco,Hombre,15 A 24 AÑOS,Informal,59500
20210301,Tabasco,Hombre,15 A 24 AÑOS,Informal,68236
20210601,Tabasco,Hombre,15 A 24 AÑOS,Informal,73208
20210901,Tabasco,Hombre,15 A 24 AÑOS,Informal,73113
20200301,Tabasco,Hombre,25 A 44 AÑOS,Formal,124526
20200901,Tabasco,Hombre,25 A 44 AÑOS,Formal,106649
20210301,Tabasco,Hombre,25 A 44 AÑOS,Formal,103041
20210601,Tabasco,Hombre,25 A 44 AÑOS,Formal,119607
20210901,Tabasco,Hombre,25 A 44 AÑOS,Formal,123939
20200301,Tabasco,Hombre,25 A 44 AÑOS,Informal,171786
20200901,Tabasco,Hombre,25 A 44 AÑOS,Informal,167249
20210301,Tabasco,Hombre,25 A 44 AÑOS,Informal,188763
20210601,Tabasco,Hombre,25 A 44 AÑOS,Informal,185776
20210901,Tabasco,Hombre,25 A 44 AÑOS,Informal,155904
20200301,Tabasco,Hombre,45 A 64 AÑOS,Formal,82380
20200901,Tabasco,Hombre,45 A 64 AÑOS,Formal,71117
20210301,Tabasco,Hombre,45 A 64 AÑOS,Formal,65936
20210601,Tabasco,Hombre,45 A 64 AÑOS,Formal,70557
20210901,Tabasco,Hombre,45 A 64 AÑOS,Formal,76227
20200301,Tabasco,Hombre,45 A 64 AÑOS,Informal,104857
20200901,Tabasco,Hombre,45 A 64 AÑOS,Informal,101567
20210301,Tabasco,Hombre,45 A 64 AÑOS,Informal,106506
20210601,Tabasco,Hombre,45 A 64 AÑOS,Informal,103744
20210901,Tabasco,Hombre,45 A 64 AÑOS,Informal,108752
20200301,Tabasco,Hombre,65 AÑOS Y MAS,Formal,10603
20200901,Tabasco,Hombre,65 AÑOS Y MAS,Formal,8515
20210301,Tabasco,Hombre,65 AÑOS Y MAS,Formal,15181
20210601,Tabasco,Hombre,65 AÑOS Y MAS,Formal,10908
20210901,Tabasco,Hombre,65 AÑOS Y MAS,Formal,12978
20200301,Tabasco,Hombre,65 AÑOS Y MAS,Informal,36616
20200901,Tabasco,Hombre,65 AÑOS Y MAS,Informal,22763
20210301,Tabasco,Hombre,65 AÑOS Y MAS,Informal,21898
20210601,Tabasco,Hombre,65 AÑOS Y MAS,Informal,27308
20210901,Tabasco,Hombre,65 AÑOS Y MAS,Informal,27810
20200301,Tabasco,Mujer,15 A 24 AÑOS,Formal,10800
20200901,Tabasco,Mujer,15 A 24 AÑOS,Formal,6019
20210301,Tabasco,Mujer,15 A 24 AÑOS,Formal,5480
20210601,Tabasco,Mujer,15 A 24 AÑOS,Formal,7232
20210901,Tabasco,Mujer,15 A 24 AÑOS,Formal,8296
20200301,Tabasco,Mujer,15 A 24 AÑOS,Informal,40220
20200901,Tabasco,Mujer,15 A 24 AÑOS,Informal,26381
20210301,Tabasco,Mujer,15 A 24 AÑOS,Informal,32448
20210601,Tabasco,Mujer,15 A 24 AÑOS,Informal,34159
20210901,Tabasco,Mujer,15 A 24 AÑOS,Informal,39992
20200301,Tabasco,Mujer,25 A 44 AÑOS,Formal,71363
20200901,Tabasco,Mujer,25 A 44 AÑOS,Formal,58867
20210301,Tabasco,Mujer,25 A 44 AÑOS,Formal,66153
20210601,Tabasco,Mujer,25 A 44 AÑOS,Formal,64319
20210901,Tabasco,Mujer,25 A 44 AÑOS,Formal,66794
20200301,Tabasco,Mujer,25 A 44 AÑOS,Informal,113028
20200901,Tabasco,Mujer,25 A 44 AÑOS,Informal,87493
20210301,Tabasco,Mujer,25 A 44 AÑOS,Informal,110586
20210601,Tabasco,Mujer,25 A 44 AÑOS,Informal,102431
20210901,Tabasco,Mujer,25 A 44 AÑOS,Informal,97492
20200301,Tabasco,Mujer,45 A 64 AÑOS,Formal,41790
20200901,Tabasco,Mujer,45 A 64 AÑOS,Formal,36688
20210301,Tabasco,Mujer,45 A 64 AÑOS,Formal,30527
20210601,Tabasco,Mujer,45 A 64 AÑOS,Formal,36063
20210901,Tabasco,Mujer,45 A 64 AÑOS,Formal,40288
20200301,Tabasco,Mujer,45 A 64 AÑOS,Informal,78871
20200901,Tabasco,Mujer,45 A 64 AÑOS,Informal,44952
20210301,Tabasco,Mujer,45 A 64 AÑOS,Informal,71817
20210601,Tabasco,Mujer,45 A 64 AÑOS,Informal,75352
20210901,Tabasco,Mujer,45 A 64 AÑOS,Informal,77069
20200301,Tabasco,Mujer,65 AÑOS Y MAS,Formal,1518
20200901,Tabasco,Mujer,65 AÑOS Y MAS,Formal,1941
20210301,Tabasco,Mujer,65 AÑOS Y MAS,Formal,3266
20210601,Tabasco,Mujer,65 AÑOS Y MAS,Formal,2267
20210901,Tabasco,Mujer,65 AÑOS Y MAS,Formal,2754
20200301,Tabasco,Mujer,65 AÑOS Y MAS,Informal,11903
20200901,Tabasco,Mujer,65 AÑOS Y MAS,Informal,5543
20210301,Tabasco,Mujer,65 AÑOS Y MAS,Informal,7098
20210601,Tabasco,Mujer,65 AÑOS Y MAS,Informal,10116
20210901,Tabasco,Mujer,65 AÑOS Y MAS,Informal,8077
20210601,Tabasco,Mujer,NO ESPECIFICADO,Informal,74
20200301,Tamaulipas,Hombre,15 A 24 AÑOS,Formal,68549
20200901,Tamaulipas,Hombre,15 A 24 AÑOS,Formal,64461
20210301,Tamaulipas,Hombre,15 A 24 AÑOS,Formal,68522
20210601,Tamaulipas,Hombre,15 A 24 AÑOS,Formal,65829
20210901,Tamaulipas,Hombre,15 A 24 AÑOS,Formal,72491
20200301,Tamaulipas,Hombre,15 A 24 AÑOS,Informal,70292
20200901,Tamaulipas,Hombre,15 A 24 AÑOS,Informal,70614
20210301,Tamaulipas,Hombre,15 A 24 AÑOS,Informal,71925
20210601,Tamaulipas,Hombre,15 A 24 AÑOS,Informal,84684
20210901,Tamaulipas,Hombre,15 A 24 AÑOS,Informal,84977
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,Formal,267305
20200901,Tamaulipas,Hombre,25 A 44 AÑOS,Formal,265921
20210301,Tamaulipas,Hombre,25 A 44 AÑOS,Formal,270168
20210601,Tamaulipas,Hombre,25 A 44 AÑOS,Formal,265124
20210901,Tamaulipas,Hombre,25 A 44 AÑOS,Formal,257121
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,Informal,153603
20200901,Tamaulipas,Hombre,25 A 44 AÑOS,Informal,143981
20210301,Tamaulipas,Hombre,25 A 44 AÑOS,Informal,157562
20210601,Tamaulipas,Hombre,25 A 44 AÑOS,Informal,161479
20210901,Tamaulipas,Hombre,25 A 44 AÑOS,Informal,165948
20200301,Tamaulipas,Hombre,45 A 64 AÑOS,Formal,169174
20200901,Tamaulipas,Hombre,45 A 64 AÑOS,Formal,186656
20210301,Tamaulipas,Hombre,45 A 64 AÑOS,Formal,165438
20210601,Tamaulipas,Hombre,45 A 64 AÑOS,Formal,175301
20210901,Tamaulipas,Hombre,45 A 64 AÑOS,Formal,176584
20200301,Tamaulipas,Hombre,45 A 64 AÑOS,Informal,134076
20200901,Tamaulipas,Hombre,45 A 64 AÑOS,Informal,116637
20210301,Tamaulipas,Hombre,45 A 64 AÑOS,Informal,129202
20210601,Tamaulipas,Hombre,45 A 64 AÑOS,Informal,126192
20210901,Tamaulipas,Hombre,45 A 64 AÑOS,Informal,135797
20200301,Tamaulipas,Hombre,65 AÑOS Y MAS,Formal,18463
20200901,Tamaulipas,Hombre,65 AÑOS Y MAS,Formal,20759
20210301,Tamaulipas,Hombre,65 AÑOS Y MAS,Formal,17156
20210601,Tamaulipas,Hombre,65 AÑOS Y MAS,Formal,16318
20210901,Tamaulipas,Hombre,65 AÑOS Y MAS,Formal,15189
20200301,Tamaulipas,Hombre,65 AÑOS Y MAS,Informal,44864
20200901,Tamaulipas,Hombre,65 AÑOS Y MAS,Informal,32235
20210301,Tamaulipas,Hombre,65 AÑOS Y MAS,Informal,42233
20210601,Tamaulipas,Hombre,65 AÑOS Y MAS,Informal,48274
20210901,Tamaulipas,Hombre,65 AÑOS Y MAS,Informal,48198
20200301,Tamaulipas,Hombre,NO ESPECIFICADO,Formal,438
20210601,Tamaulipas,Hombre,NO ESPECIFICADO,Formal,121
20210901,Tamaulipas,Hombre,NO ESPECIFICADO,Formal,129
20200301,Tamaulipas,Hombre,NO ESPECIFICADO,Informal,390
20210301,Tamaulipas,Hombre,NO ESPECIFICADO,Informal,424
20200301,Tamaulipas,Mujer,15 A 24 AÑOS,Formal,48358
20200901,Tamaulipas,Mujer,15 A 24 AÑOS,Formal,43216
20210301,Tamaulipas,Mujer,15 A 24 AÑOS,Formal,39674
20210601,Tamaulipas,Mujer,15 A 24 AÑOS,Formal,43963
20210901,Tamaulipas,Mujer,15 A 24 AÑOS,Formal,41862
20200301,Tamaulipas,Mujer,15 A 24 AÑOS,Informal,53482
20200901,Tamaulipas,Mujer,15 A 24 AÑOS,Informal,48012
20210301,Tamaulipas,Mujer,15 A 24 AÑOS,Informal,44489
20210601,Tamaulipas,Mujer,15 A 24 AÑOS,Informal,50162
20210901,Tamaulipas,Mujer,15 A 24 AÑOS,Informal,47569
20200301,Tamaulipas,Mujer,25 A 44 AÑOS,Formal,187882
20200901,Tamaulipas,Mujer,25 A 44 AÑOS,Formal,178309
20210301,Tamaulipas,Mujer,25 A 44 AÑOS,Formal,192042
20210601,Tamaulipas,Mujer,25 A 44 AÑOS,Formal,196279
20210901,Tamaulipas,Mujer,25 A 44 AÑOS,Formal,191608
20200301,Tamaulipas,Mujer,25 A 44 AÑOS,Informal,115469
20200901,Tamaulipas,Mujer,25 A 44 AÑOS,Informal,99688
20210301,Tamaulipas,Mujer,25 A 44 AÑOS,Informal,111480
20210601,Tamaulipas,Mujer,25 A 44 AÑOS,Informal,120581
20210901,Tamaulipas,Mujer,25 A 44 AÑOS,Informal,125716
20200301,Tamaulipas,Mujer,45 A 64 AÑOS,Formal,92167
20200901,Tamaulipas,Mujer,45 A 64 AÑOS,Formal,101594
20210301,Tamaulipas,Mujer,45 A 64 AÑOS,Formal,98502
20210601,Tamaulipas,Mujer,45 A 64 AÑOS,Formal,105187
20210901,Tamaulipas,Mujer,45 A 64 AÑOS,Formal,102870
20200301,Tamaulipas,Mujer,45 A 64 AÑOS,Informal,106216
20200901,Tamaulipas,Mujer,45 A 64 AÑOS,Informal,76846
20210301,Tamaulipas,Mujer,45 A 64 AÑOS,Informal,91507
20210601,Tamaulipas,Mujer,45 A 64 AÑOS,Informal,109030
20210901,Tamaulipas,Mujer,45 A 64 AÑOS,Informal,109488
20200301,Tamaulipas,Mujer,65 AÑOS Y MAS,Formal,5919
20200901,Tamaulipas,Mujer,65 AÑOS Y MAS,Formal,4326
20210301,Tamaulipas,Mujer,65 AÑOS Y MAS,Formal,7422
20210601,Tamaulipas,Mujer,65 AÑOS Y MAS,Formal,7508
20210901,Tamaulipas,Mujer,65 AÑOS Y MAS,Formal,7979
20200301,Tamaulipas,Mujer,65 AÑOS Y MAS,Informal,18076
20200901,Tamaulipas,Mujer,65 AÑOS Y MAS,Informal,15907
20210301,Tamaulipas,Mujer,65 AÑOS Y MAS,Informal,17694
20210601,Tamaulipas,Mujer,65 AÑOS Y MAS,Informal,20702
20210901,Tamaulipas,Mujer,65 AÑOS Y MAS,Informal,17016
20200301,Tamaulipas,Mujer,NO ESPECIFICADO,Formal,357
20210301,Tamaulipas,Mujer,NO ESPECIFICADO,Formal,94
20200301,Tlaxcala,Hombre,15 A 24 AÑOS,Formal,10027
20200901,Tlaxcala,Hombre,15 A 24 AÑOS,Formal,11298
20210301,Tlaxcala,Hombre,15 A 24 AÑOS,Formal,12434
20210601,Tlaxcala,Hombre,15 A 24 AÑOS,Formal,12620
20210901,Tlaxcala,Hombre,15 A 24 AÑOS,Formal,13062
20200301,Tlaxcala,Hombre,15 A 24 AÑOS,Informal,53660
20200901,Tlaxcala,Hombre,15 A 24 AÑOS,Informal,47503
20210301,Tlaxcala,Hombre,15 A 24 AÑOS,Informal,48886
20210601,Tlaxcala,Hombre,15 A 24 AÑOS,Informal,55492
20210901,Tlaxcala,Hombre,15 A 24 AÑOS,Informal,54561
20200301,Tlaxcala,Hombre,25 A 44 AÑOS,Formal,50303
20200901,Tlaxcala,Hombre,25 A 44 AÑOS,Formal,49760
20210301,Tlaxcala,Hombre,25 A 44 AÑOS,Formal,54793
20210601,Tlaxcala,Hombre,25 A 44 AÑOS,Formal,51262
20210901,Tlaxcala,Hombre,25 A 44 AÑOS,Formal,55079
20200301,Tlaxcala,Hombre,25 A 44 AÑOS,Informal,103409
20200901,Tlaxcala,Hombre,25 A 44 AÑOS,Informal,101741
20210301,Tlaxcala,Hombre,25 A 44 AÑOS,Informal,95725
20210601,Tlaxcala,Hombre,25 A 44 AÑOS,Informal,102098
20210901,Tlaxcala,Hombre,25 A 44 AÑOS,Informal,100345
20200301,Tlaxcala,Hombre,45 A 64 AÑOS,Formal,31197
20200901,Tlaxcala,Hombre,45 A 64 AÑOS,Formal,31874
20210301,Tlaxcala,Hombre,45 A 64 AÑOS,Formal,32601
20210601,Tlaxcala,Hombre,45 A 64 AÑOS,Formal,31426
20210901,Tlaxcala,Hombre,45 A 64 AÑOS,Formal,32806
20200301,Tlaxcala,Hombre,45 A 64 AÑOS,Informal,70533
20200901,Tlaxcala,Hombre,45 A 64 AÑOS,Informal,63062
20210301,Tlaxcala,Hombre,45 A 64 AÑOS,Informal,64833
20210601,Tlaxcala,Hombre,45 A 64 AÑOS,Informal,70663
20210901,Tlaxcala,Hombre,45 A 64 AÑOS,Informal,71721
20200301,Tlaxcala,Hombre,65 AÑOS Y MAS,Formal,3041
20200901,Tlaxcala,Hombre,65 AÑOS Y MAS,Formal,3054
20210301,Tlaxcala,Hombre,65 AÑOS Y MAS,Formal,2414
20210601,Tlaxcala,Hombre,65 AÑOS Y MAS,Formal,1500
20210901,Tlaxcala,Hombre,65 AÑOS Y MAS,Formal,2838
20200301,Tlaxcala,Hombre,65 AÑOS Y MAS,Informal,22006
20200901,Tlaxcala,Hombre,65 AÑOS Y MAS,Informal,15897
20210301,Tlaxcala,Hombre,65 AÑOS Y MAS,Informal,16797
20210601,Tlaxcala,Hombre,65 AÑOS Y MAS,Informal,18389
20210901,Tlaxcala,Hombre,65 AÑOS Y MAS,Informal,18058
20200301,Tlaxcala,Hombre,NO ESPECIFICADO,Informal,83
20210601,Tlaxcala,Hombre,NO ESPECIFICADO,Informal,176
20200301,Tlaxcala,Mujer,15 A 24 AÑOS,Formal,5956
20200901,Tlaxcala,Mujer,15 A 24 AÑOS,Formal,6342
20210301,Tlaxcala,Mujer,15 A 24 AÑOS,Formal,4878
20210601,Tlaxcala,Mujer,15 A 24 AÑOS,Formal,7483
20210901,Tlaxcala,Mujer,15 A 24 AÑOS,Formal,6993
20200301,Tlaxcala,Mujer,15 A 24 AÑOS,Informal,30819
20200901,Tlaxcala,Mujer,15 A 24 AÑOS,Informal,25830
20210301,Tlaxcala,Mujer,15 A 24 AÑOS,Informal,24850
20210601,Tlaxcala,Mujer,15 A 24 AÑOS,Informal,31807
20210901,Tlaxcala,Mujer,15 A 24 AÑOS,Informal,31583
20200301,Tlaxcala,Mujer,25 A 44 AÑOS,Formal,37973
20200901,Tlaxcala,Mujer,25 A 44 AÑOS,Formal,40628
20210301,Tlaxcala,Mujer,25 A 44 AÑOS,Formal,38846
20210601,Tlaxcala,Mujer,25 A 44 AÑOS,Formal,39869
20210901,Tlaxcala,Mujer,25 A 44 AÑOS,Formal,35008
20200301,Tlaxcala,Mujer,25 A 44 AÑOS,Informal,80707
20200901,Tlaxcala,Mujer,25 A 44 AÑOS,Informal,61664
20210301,Tlaxcala,Mujer,25 A 44 AÑOS,Informal,73176
20210601,Tlaxcala,Mujer,25 A 44 AÑOS,Informal,81296
20210901,Tlaxcala,Mujer,25 A 44 AÑOS,Informal,80567
20200301,Tlaxcala,Mujer,45 A 64 AÑOS,Formal,20572
20200901,Tlaxcala,Mujer,45 A 64 AÑOS,Formal,22130
20210301,Tlaxcala,Mujer,45 A 64 AÑOS,Formal,22501
20210601,Tlaxcala,Mujer,45 A 64 AÑOS,Formal,19835
20210901,Tlaxcala,Mujer,45 A 64 AÑOS,Formal,20658
20200301,Tlaxcala,Mujer,45 A 64 AÑOS,Informal,54333
20200901,Tlaxcala,Mujer,45 A 64 AÑOS,Informal,38004
20210301,Tlaxcala,Mujer,45 A 64 AÑOS,Informal,49953
20210601,Tlaxcala,Mujer,45 A 64 AÑOS,Informal,55133
20210901,Tlaxcala,Mujer,45 A 64 AÑOS,Informal,59540
20200301,Tlaxcala,Mujer,65 AÑOS Y MAS,Formal,1367
20200901,Tlaxcala,Mujer,65 AÑOS Y MAS,Formal,1747
20210301,Tlaxcala,Mujer,65 AÑOS Y MAS,Formal,1395
20210601,Tlaxcala,Mujer,65 AÑOS Y MAS,Formal,621
20210901,Tlaxcala,Mujer,65 AÑOS Y MAS,Formal,592
20200301,Tlaxcala,Mujer,65 AÑOS Y MAS,Informal,9561
20200901,Tlaxcala,Mujer,65 AÑOS Y MAS,Informal,9353
20210301,Tlaxcala,Mujer,65 AÑOS Y MAS,Informal,7311
20210601,Tlaxcala,Mujer,65 AÑOS Y MAS,Informal,7979
20210901,Tlaxcala,Mujer,65 AÑOS Y MAS,Informal,8980
20210601,Tlaxcala,Mujer,NO ESPECIFICADO,Informal,176
20200301,Veracruz,Hombre,15 A 24 AÑOS,Formal,57644
20200901,Veracruz,Hombre,15 A 24 AÑOS,Formal,50292
20210301,Veracruz,Hombre,15 A 24 AÑOS,Formal,39318
20210601,Veracruz,Hombre,15 A 24 AÑOS,Formal,35260
20210901,Veracruz,Hombre,15 A 24 AÑOS,Formal,53701
20200301,Veracruz,Hombre,15 A 24 AÑOS,Informal,265470
20200901,Veracruz,Hombre,15 A 24 AÑOS,Informal,230626
20210301,Veracruz,Hombre,15 A 24 AÑOS,Informal,210107
20210601,Veracruz,Hombre,15 A 24 AÑOS,Informal,240014
20210901,Veracruz,Hombre,15 A 24 AÑOS,Informal,269446
20200301,Veracruz,Hombre,25 A 44 AÑOS,Formal,345544
20200901,Veracruz,Hombre,25 A 44 AÑOS,Formal,348676
20210301,Veracruz,Hombre,25 A 44 AÑOS,Formal,304142
20210601,Veracruz,Hombre,25 A 44 AÑOS,Formal,287073
20210901,Veracruz,Hombre,25 A 44 AÑOS,Formal,327059
20200301,Veracruz,Hombre,25 A 44 AÑOS,Informal,546579
20200901,Veracruz,Hombre,25 A 44 AÑOS,Informal,508207
20210301,Veracruz,Hombre,25 A 44 AÑOS,Informal,627578
20210601,Veracruz,Hombre,25 A 44 AÑOS,Informal,599759
20210901,Veracruz,Hombre,25 A 44 AÑOS,Informal,600370
20200301,Veracruz,Hombre,45 A 64 AÑOS,Formal,232547
20200901,Veracruz,Hombre,45 A 64 AÑOS,Formal,197530
20210301,Veracruz,Hombre,45 A 64 AÑOS,Formal,214794
20210601,Veracruz,Hombre,45 A 64 AÑOS,Formal,246705
20210901,Veracruz,Hombre,45 A 64 AÑOS,Formal,198915
20200301,Veracruz,Hombre,45 A 64 AÑOS,Informal,454079
20200901,Veracruz,Hombre,45 A 64 AÑOS,Informal,492622
20210301,Veracruz,Hombre,45 A 64 AÑOS,Informal,474258
20210601,Veracruz,Hombre,45 A 64 AÑOS,Informal,467416
20210901,Veracruz,Hombre,45 A 64 AÑOS,Informal,482370
20200301,Veracruz,Hombre,65 AÑOS Y MAS,Formal,33436
20200901,Veracruz,Hombre,65 AÑOS Y MAS,Formal,24144
20210301,Veracruz,Hombre,65 AÑOS Y MAS,Formal,40427
20210601,Veracruz,Hombre,65 AÑOS Y MAS,Formal,35166
20210901,Veracruz,Hombre,65 AÑOS Y MAS,Formal,21290
20200301,Veracruz,Hombre,65 AÑOS Y MAS,Informal,144769
20200901,Veracruz,Hombre,65 AÑOS Y MAS,Informal,134478
20210301,Veracruz,Hombre,65 AÑOS Y MAS,Informal,128100
20210601,Veracruz,Hombre,65 AÑOS Y MAS,Informal,131223
20210901,Veracruz,Hombre,65 AÑOS Y MAS,Informal,138163
20200301,Veracruz,Hombre,NO ESPECIFICADO,Formal,1294
20210301,Veracruz,Hombre,NO ESPECIFICADO,Formal,157
20210601,Veracruz,Hombre,NO ESPECIFICADO,Formal,1340
20210901,Veracruz,Hombre,NO ESPECIFICADO,Formal,46
20200301,Veracruz,Hombre,NO ESPECIFICADO,Informal,3432
20200901,Veracruz,Hombre,NO ESPECIFICADO,Informal,1148
20210301,Veracruz,Hombre,NO ESPECIFICADO,Informal,1577
20210601,Veracruz,Hombre,NO ESPECIFICADO,Informal,269
20210901,Veracruz,Hombre,NO ESPECIFICADO,Informal,3672
20200301,Veracruz,Mujer,15 A 24 AÑOS,Formal,33761
20200901,Veracruz,Mujer,15 A 24 AÑOS,Formal,26881
20210301,Veracruz,Mujer,15 A 24 AÑOS,Formal,25185
20210601,Veracruz,Mujer,15 A 24 AÑOS,Formal,21910
20210901,Veracruz,Mujer,15 A 24 AÑOS,Formal,21905
20200301,Veracruz,Mujer,15 A 24 AÑOS,Informal,122879
20200901,Veracruz,Mujer,15 A 24 AÑOS,Informal,104287
20210301,Veracruz,Mujer,15 A 24 AÑOS,Informal,125135
20210601,Veracruz,Mujer,15 A 24 AÑOS,Informal,107615
20210901,Veracruz,Mujer,15 A 24 AÑOS,Informal,118104
20200301,Veracruz,Mujer,25 A 44 AÑOS,Formal,224734
20200901,Veracruz,Mujer,25 A 44 AÑOS,Formal,237474
20210301,Veracruz,Mujer,25 A 44 AÑOS,Formal,158595
20210601,Veracruz,Mujer,25 A 44 AÑOS,Formal,191361
20210901,Veracruz,Mujer,25 A 44 AÑOS,Formal,187435
20200301,Veracruz,Mujer,25 A 44 AÑOS,Informal,370588
20200901,Veracruz,Mujer,25 A 44 AÑOS,Informal,328300
20210301,Veracruz,Mujer,25 A 44 AÑOS,Informal,341558
20210601,Veracruz,Mujer,25 A 44 AÑOS,Informal,378304
20210901,Veracruz,Mujer,25 A 44 AÑOS,Informal,372211
20200301,Veracruz,Mujer,45 A 64 AÑOS,Formal,126160
20200901,Veracruz,Mujer,45 A 64 AÑOS,Formal,156749
20210301,Veracruz,Mujer,45 A 64 AÑOS,Formal,159885
20210601,Veracruz,Mujer,45 A 64 AÑOS,Formal,162483
20210901,Veracruz,Mujer,45 A 64 AÑOS,Formal,113044
20200301,Veracruz,Mujer,45 A 64 AÑOS,Informal,296132
20200901,Veracruz,Mujer,45 A 64 AÑOS,Informal,223980
20210301,Veracruz,Mujer,45 A 64 AÑOS,Informal,271398
20210601,Veracruz,Mujer,45 A 64 AÑOS,Informal,293857
20210901,Veracruz,Mujer,45 A 64 AÑOS,Informal,299634
20200301,Veracruz,Mujer,65 AÑOS Y MAS,Formal,12874
20200901,Veracruz,Mujer,65 AÑOS Y MAS,Formal,1937
20210301,Veracruz,Mujer,65 AÑOS Y MAS,Formal,17130
20210601,Veracruz,Mujer,65 AÑOS Y MAS,Formal,6469
20210901,Veracruz,Mujer,65 AÑOS Y MAS,Formal,8587
20200301,Veracruz,Mujer,65 AÑOS Y MAS,Informal,51443
20200901,Veracruz,Mujer,65 AÑOS Y MAS,Informal,32349
20210301,Veracruz,Mujer,65 AÑOS Y MAS,Informal,30499
20210601,Veracruz,Mujer,65 AÑOS Y MAS,Informal,48543
20210901,Veracruz,Mujer,65 AÑOS Y MAS,Informal,50917
20200301,Veracruz,Mujer,NO ESPECIFICADO,Formal,157
20210301,Veracruz,Mujer,NO ESPECIFICADO,Formal,40
20210601,Veracruz,Mujer,NO ESPECIFICADO,Formal,195
20210901,Veracruz,Mujer,NO ESPECIFICADO,Formal,138
20200301,Veracruz,Mujer,NO ESPECIFICADO,Informal,93
20210301,Veracruz,Mujer,NO ESPECIFICADO,Informal,1223
20210601,Veracruz,Mujer,NO ESPECIFICADO,Informal,1156
20210901,Veracruz,Mujer,NO ESPECIFICADO,Informal,112
20200301,Yucatán,Hombre,15 A 24 AÑOS,Formal,34105
20200901,Yucatán,Hombre,15 A 24 AÑOS,Formal,36038
20210301,Yucatán,Hombre,15 A 24 AÑOS,Formal,35212
20210601,Yucatán,Hombre,15 A 24 AÑOS,Formal,22091
20210901,Yucatán,Hombre,15 A 24 AÑOS,Formal,28114
20200301,Yucatán,Hombre,15 A 24 AÑOS,Informal,92900
20200901,Yucatán,Hombre,15 A 24 AÑOS,Informal,66012
20210301,Yucatán,Hombre,15 A 24 AÑOS,Informal,65657
20210601,Yucatán,Hombre,15 A 24 AÑOS,Informal,73332
20210901,Yucatán,Hombre,15 A 24 AÑOS,Informal,85317
20200301,Yucatán,Hombre,25 A 44 AÑOS,Formal,157739
20200901,Yucatán,Hombre,25 A 44 AÑOS,Formal,170617
20210301,Yucatán,Hombre,25 A 44 AÑOS,Formal,165512
20210601,Yucatán,Hombre,25 A 44 AÑOS,Formal,145970
